CATE,bedrooms,AREA,school,price
chaoyang,1,57.99,0,53458
chaoyang,3,129.24,0,52616
chaoyang,1,65.98,0,50016
chaoyang,1,57.82,0,48427
chaoyang,1,68.55,0,47411
fengtai,2,65.04,0,44588
fengtai,2,68,0,42648
fengtai,3,82.46,0,41839
fengtai,3,104,0,41347
fengtai,2,74,0,41217
fengtai,3,69,0,40580
fengtai,2,68.3,0,37775
fengtai,2,84.51,0,37274
fengtai,3,96,0,36459
fengtai,3,96,0,35417
fengtai,2,57.66,0,46827
fengtai,2,57.66,0,46827
fengtai,2,57.66,0,42144
fengtai,3,66.9,0,41854
fengtai,2,52.9,0,39698
fengtai,2,46.55,0,49410
fengtai,2,57,0,35965
fengtai,3,170,0,45000
fengtai,2,55,0,43637
fengtai,2,60,0,40000
fengtai,2,60.12,0,39921
fengtai,2,132.63,0,37699
fengtai,2,125.65,0,37247
fengtai,2,60,0,36667
fengtai,3,75.18,0,33919
fengtai,2,69.85,0,32928
fengtai,4,193.1,0,32626
fengtai,5,130.18,0,73745
fengtai,2,87,0,48161
fengtai,3,126.01,0,43648
haidian,2,52.4,0,78245
haidian,2,55.1,1,81670
haidian,2,76.5,1,56210
haidian,1,57.62,0,62479
haidian,1,53.35,0,58107
haidian,1,64,0,54688
haidian,2,54.18,0,43928
haidian,2,74.5,0,65772
haidian,1,54,0,61112
haidian,1,57,0,57895
haidian,3,90.53,0,54126
haidian,4,118.9,0,48781
haidian,2,57.3,1,109948
haidian,2,57.3,1,102618
haidian,2,55.3,1,97650
haidian,2,98.1,0,51988
haidian,2,99.8,0,51604
haidian,2,99.91,1,50046
haidian,2,99.8,0,48698
haidian,2,100,1,48500
haidian,2,100,1,45000
haidian,2,100.4,1,44821
haidian,2,99.65,1,43152
haidian,2,100,1,42000
haidian,3,188,0,65213
haidian,4,205.12,0,63378
haidian,4,371,0,42588
haidian,2,101.09,1,64300
haidian,2,87.96,1,63666
haidian,1,60.3,1,61360
haidian,1,61.71,1,60769
haidian,2,116,1,57759
haidian,2,92,1,57066
haidian,2,87.96,1,56845
haidian,1,52.55,1,55757
haidian,2,99.22,1,55433
haidian,2,100,1,53000
haidian,2,73.66,1,52946
haidian,1,63,1,52699
haidian,1,63,1,51588
haidian,1,63.1,1,51506
haidian,3,128.46,1,50600
haidian,3,127.72,1,49327
haidian,3,146,1,49316
haidian,3,132,1,49243
haidian,1,71.48,1,46167
haidian,4,175,1,42858
dongcheng,1,49.64,1,76552
haidian,2,68.53,0,64206
haidian,2,68.53,0,61288
haidian,2,69.82,0,60155
haidian,2,88.7,0,59752
haidian,2,87.02,0,58608
haidian,2,77.47,0,58088
haidian,2,72.36,0,58044
haidian,3,93,0,69893
haidian,1,40,0,65000
haidian,3,92.77,0,64677
haidian,2,92.37,0,61709
haidian,2,92.37,0,60410
haidian,3,104,0,59616
haidian,2,90.69,0,59544
haidian,3,104,0,58654
haidian,2,90.56,0,57973
haidian,2,92.37,0,56837
haidian,2,88,0,56819
haidian,3,125.34,0,55051
haidian,2,82,0,54879
haidian,2,85.01,0,53524
haidian,1,63.41,0,48889
haidian,1,66.52,0,46603
haidian,1,67,0,46269
haidian,2,69.96,0,54317
haidian,2,65.39,0,50161
haidian,2,73.74,0,50041
haidian,1,61.95,0,50041
haidian,2,85.99,0,48843
haidian,2,109.78,0,48279
haidian,3,112.97,0,48243
haidian,2,71.61,0,48178
haidian,1,70.58,0,46756
haidian,2,99.09,0,46423
haidian,2,113.33,0,45443
haidian,2,105.6,0,41194
haidian,3,129.24,0,39462
haidian,2,63.41,0,37061
xicheng,2,83.59,1,98098
xicheng,2,90.29,1,90819
xicheng,2,78.18,1,82502
xicheng,4,194.14,1,81385
xicheng,4,184.68,1,81222
xicheng,3,122.37,1,80085
xicheng,2,93.94,1,79839
xicheng,2,78.18,1,79816
xicheng,3,162.91,1,79799
xicheng,3,162.74,1,78654
xicheng,2,122,1,77869
xicheng,3,161.88,1,77218
xicheng,2,91.96,1,77208
xicheng,2,85.93,1,76807
xicheng,4,237.56,1,76613
xicheng,5,288,1,76389
xicheng,3,127.41,1,74563
xicheng,3,162.24,1,73965
xicheng,4,226.84,1,72739
xicheng,5,301.88,1,72215
xicheng,4,273,1,70000
xicheng,3,135,1,69630
xicheng,3,163,1,67485
xicheng,4,178,1,67416
xicheng,1,42.64,1,65667
xicheng,4,278,1,61152
xicheng,5,300.35,1,59931
xicheng,4,162.77,1,55293
xicheng,4,181.16,1,49680
haidian,2,82.87,1,112224
haidian,3,153,1,107844
haidian,5,238.99,1,104607
haidian,5,225.32,1,93201
haidian,5,239,1,92051
haidian,5,238.99,1,83686
haidian,4,176,1,82387
haidian,4,176,1,81250
haidian,4,175.59,1,79732
haidian,5,239,1,75314
haidian,3,123.18,1,105537
haidian,3,126,1,103175
haidian,3,125,1,102400
chaoyang,4,222.64,1,83094
chaoyang,4,366.17,1,65544
xicheng,2,57.2,1,99651
xicheng,2,57.2,1,99651
xicheng,2,57.2,1,96154
xicheng,2,62,1,95162
xicheng,3,77.5,1,85162
haidian,3,153,0,98040
haidian,3,166.9,0,92870
haidian,1,97,0,91753
haidian,2,111.81,0,89438
haidian,3,157.13,0,84644
haidian,3,152.61,0,81909
haidian,3,161,0,80746
haidian,3,159,0,80504
haidian,3,141,0,80142
haidian,3,172.34,0,75433
haidian,4,189.43,0,73906
haidian,3,162.57,0,73815
haidian,4,205.95,0,70406
haidian,3,165.06,0,63614
haidian,4,192,0,62500
chaoyang,3,141.12,0,69091
chaoyang,5,293,0,53584
chaoyang,2,83.65,0,43037
chaoyang,3,124.63,0,40119
chaoyang,3,135.64,0,37600
chaoyang,2,101.57,0,36921
fengtai,2,147,0,34694
fengtai,3,193,0,33938
fengtai,2,142,0,33803
fengtai,3,193,0,33679
fengtai,2,147.5,0,33560
fengtai,4,237.93,0,31102
xicheng,1,35.94,0,109906
xicheng,1,36,0,109723
xicheng,1,51.04,0,109718
xicheng,1,30.27,0,109019
xicheng,1,29.48,0,108549
xicheng,1,29.95,0,108515
xicheng,1,30,0,108334
xicheng,1,29.91,0,106988
xicheng,1,29.48,0,106853
xicheng,1,30.09,0,106348
xicheng,1,31.14,0,105974
xicheng,1,39.65,0,105927
xicheng,1,31.76,0,105479
xicheng,1,31.35,0,105264
xicheng,1,47.6,0,105043
xicheng,1,34,0,104412
xicheng,1,30.31,0,103927
xicheng,1,39.65,0,103405
xicheng,1,36.46,0,102853
xicheng,1,27,0,101852
xicheng,1,19.16,0,101775
xicheng,1,38.1,0,101050
xicheng,1,39.05,0,100641
xicheng,1,33.99,0,100030
xicheng,1,28.11,0,99609
xicheng,1,29.91,1,98630
xicheng,1,19.16,0,98122
xicheng,1,34.76,0,97814
xicheng,1,31.9,0,97179
xicheng,1,31,0,96775
xicheng,1,28.5,0,96492
xicheng,1,21.83,0,96198
xicheng,1,27.86,0,96196
xicheng,1,28.65,0,95987
xicheng,1,52.21,0,95768
xicheng,1,21.97,1,95585
xicheng,1,21.97,0,95585
xicheng,1,32.32,0,95298
xicheng,1,28.57,0,94505
xicheng,1,27.15,0,94291
xicheng,1,28.65,0,94241
xicheng,1,30,0,93334
xicheng,1,25.19,0,93291
xicheng,1,19.14,0,92999
xicheng,1,32.28,0,92937
xicheng,1,19.16,0,91859
xicheng,1,34.89,0,91717
xicheng,1,33.89,0,91473
xicheng,1,33,0,90910
xicheng,1,32.57,0,90575
xicheng,1,49.8,0,90362
xicheng,1,35.5,0,90141
xicheng,1,28.37,1,89884
xicheng,1,23.94,0,89808
xicheng,1,22.5,0,89778
xicheng,1,33,0,89394
xicheng,3,76.33,0,89087
xicheng,1,34.89,0,88851
xicheng,1,34,0,88236
xicheng,1,35.38,0,87621
xicheng,1,39.4,0,87564
xicheng,1,25,0,86000
xicheng,1,25.84,0,85140
xicheng,1,35.38,0,84794
xicheng,1,36.56,0,84793
xicheng,1,22.5,0,84445
xicheng,1,25.55,0,84149
xicheng,1,34.53,0,83985
xicheng,1,36.96,0,83875
xicheng,1,36.47,0,83631
xicheng,1,25.19,0,83367
xicheng,1,39.59,0,83355
xicheng,1,34.94,0,83000
xicheng,1,35,0,82858
xicheng,1,36.33,0,82577
xicheng,1,32.48,0,82513
xicheng,1,27.09,1,82319
xicheng,1,26.79,0,82121
xicheng,1,33.99,0,81789
xicheng,1,26.79,0,81747
xicheng,1,24.48,0,81700
xicheng,1,29.68,0,80863
xicheng,1,26,0,80770
xicheng,1,25.39,0,79559
xicheng,1,26,1,78847
xicheng,1,29.2,0,78768
xicheng,1,30,0,78334
xicheng,1,28.9,0,76125
xicheng,1,25.3,0,75099
xicheng,1,35.56,0,74522
xicheng,1,35.34,0,73572
xicheng,1,30.25,0,72728
xicheng,1,28.9,0,72665
xicheng,1,29,0,72414
xicheng,1,41.55,0,72203
xicheng,1,28.71,0,71753
xicheng,1,30.06,0,71191
xicheng,1,36.65,0,70942
xicheng,1,36.65,0,69578
xicheng,1,38.38,0,67744
xicheng,1,34,0,67648
xicheng,1,34,0,67353
xicheng,1,29,0,67242
xicheng,1,34.24,0,67173
xicheng,1,38.16,0,66300
xicheng,1,48.27,0,66294
xicheng,1,33.98,0,66216
xicheng,1,36.77,0,65815
xicheng,3,166.08,0,63223
xicheng,1,52.21,0,63207
xicheng,1,52.21,0,63207
xicheng,1,52,0,62500
xicheng,1,36.77,0,62280
xicheng,1,51,0,61765
xicheng,1,49.89,0,60534
xicheng,1,49.97,0,60037
xicheng,3,152.63,0,54380
xicheng,3,162,0,54321
xicheng,1,61,0,54099
xicheng,3,160.09,0,53096
xicheng,3,114.96,0,48278
xicheng,3,144.25,0,70364
xicheng,3,148,0,67568
xicheng,3,144.25,0,61006
xicheng,3,156,0,57693
haidian,1,38.95,1,89859
haidian,1,38.95,0,84725
haidian,2,63.47,0,66173
chaoyang,3,205,0,58537
chaoyang,2,156,0,57693
xicheng,2,104.05,0,84575
xicheng,3,163,1,83436
xicheng,3,164,0,80488
xicheng,3,155.89,0,76978
chaoyang,4,232,0,86207
shijingshan,2,88,0,52841
shijingshan,2,88,0,52273
shijingshan,2,88,0,52273
shijingshan,3,133,0,51880
shijingshan,2,86.51,0,50862
shijingshan,2,90.47,0,50846
shijingshan,2,88.64,0,50204
shijingshan,5,225,0,50000
shijingshan,2,90,0,50000
shijingshan,3,134,0,50000
shijingshan,3,181,0,49724
shijingshan,2,89,0,49439
shijingshan,3,132.38,0,49102
shijingshan,3,133.66,0,48631
shijingshan,3,136.82,0,48605
shijingshan,2,91,0,48352
shijingshan,2,89.24,0,48185
shijingshan,3,117,0,47864
shijingshan,2,92.47,0,47583
shijingshan,3,117,0,47009
shijingshan,2,90.24,0,45213
shijingshan,1,8,0,45000
shijingshan,3,135,0,44445
shijingshan,5,215.6,0,37106
shijingshan,1,12,0,28334
shijingshan,1,15,0,25334
shijingshan,1,21,0,19048
shijingshan,1,35,0,10000
chaoyang,3,139.8,0,85122
chaoyang,2,95.62,0,82619
chaoyang,3,160.86,0,80816
chaoyang,2,100.29,0,79769
chaoyang,2,100,0,77000
chaoyang,1,78,0,76924
chaoyang,4,214.76,0,74456
chaoyang,5,307,0,71662
chaoyang,3,138.71,0,83628
chaoyang,3,138.24,0,81742
chaoyang,2,97,0,81444
chaoyang,2,95.51,0,79050
chaoyang,2,97.47,0,77973
chaoyang,2,85.76,0,77659
chaoyang,3,153.94,0,87697
chaoyang,3,132.1,0,83271
chaoyang,2,93.57,0,82826
chaoyang,3,145.45,0,82159
chaoyang,2,106.4,0,79888
chaoyang,4,200.22,0,78914
xicheng,4,361.46,1,149395
xicheng,4,285.84,1,122447
xicheng,4,240.33,1,119836
xicheng,1,41.9,0,87829
xicheng,1,42.3,0,87707
xicheng,3,71.6,0,86593
xicheng,2,57.8,0,86506
xicheng,2,57.6,0,85070
xicheng,2,59.8,0,81940
xicheng,3,76.8,0,78125
xicheng,1,39,1,75642
xicheng,2,57.8,0,66609
xicheng,2,62.78,1,68494
haidian,2,54,1,111112
haidian,2,62.6,1,101598
haidian,3,80.9,1,98888
chaoyang,2,134.15,0,50317
fengtai,3,141.65,0,45888
fengtai,2,71.73,0,44891
fengtai,3,141,0,44823
fengtai,2,71.53,0,44737
fengtai,3,142,0,44719
xicheng,3,115.71,0,47533
dongcheng,1,81.93,0,79337
dongcheng,1,81.7,0,75888
dongcheng,1,95.61,0,73215
dongcheng,1,105,0,70000
dongcheng,2,122.1,0,69943
dongcheng,1,95,0,68422
chaoyang,2,80.27,1,32391
chaoyang,2,86.8,1,32259
chaoyang,2,80.54,1,29551
chaoyang,3,109.94,1,28198
haidian,2,106,0,75378
haidian,3,170.66,0,72074
haidian,1,73.25,0,70308
chaoyang,2,142,0,49296
chaoyang,2,142.36,0,42147
fengtai,2,94,0,37235
fengtai,2,89,0,34832
fengtai,3,132,0,34091
fengtai,2,94,0,34043
fengtai,1,65,0,33847
fengtai,1,70,0,33572
fengtai,2,88,0,33523
fengtai,2,94,0,31915
fengtai,1,54,0,31482
fengtai,1,62,0,31452
fengtai,1,76,0,30922
fengtai,1,54.68,0,30176
fengtai,1,65,0,30000
fengtai,1,76,0,30000
fengtai,1,76,0,28948
fengtai,1,65,0,28462
chaoyang,2,89.82,0,71254
chaoyang,1,67.81,0,70787
chaoyang,3,170.4,0,70423
chaoyang,1,67.26,0,69581
chaoyang,3,160,0,68750
chaoyang,2,94.99,0,67376
chaoyang,1,68.28,0,67370
chaoyang,2,105.21,0,66534
chaoyang,2,123,0,65854
chaoyang,2,105.21,0,65584
chaoyang,3,160.82,0,65291
chaoyang,3,160.82,0,65291
chaoyang,3,197,0,63452
chaoyang,2,111.38,0,62848
chaoyang,2,110,0,62728
chaoyang,2,110.15,0,62642
chaoyang,2,119.97,0,62516
chaoyang,3,187.16,0,61445
chaoyang,3,191.97,0,60427
chaoyang,2,122.02,0,58352
fengtai,1,66,0,43182
chaoyang,2,112.5,0,56889
haidian,2,97.88,0,67430
haidian,3,164.9,0,66708
haidian,2,82.39,0,66635
haidian,3,130.04,0,64596
haidian,3,164.9,0,59430
haidian,2,69.89,1,44356
haidian,1,56.9,0,43058
haidian,2,73.24,0,43010
haidian,1,56.19,0,41823
haidian,2,75.3,0,41169
haidian,1,56.9,0,40422
chaoyang,3,144.55,1,64338
chaoyang,3,90.36,1,84109
chaoyang,2,91,1,82418
chaoyang,3,181.8,1,68757
chaoyang,2,89,1,65169
chaoyang,2,88.82,1,64175
chaoyang,2,89.16,1,63370
chaoyang,2,89,1,62922
chaoyang,2,86.7,1,62284
chaoyang,2,90.85,1,62191
chaoyang,2,86.32,1,61632
chaoyang,2,90,1,61112
chaoyang,2,89.09,1,60052
haidian,3,137,0,54745
haidian,2,107.85,0,50997
xicheng,2,62,1,77097
xicheng,2,66.3,1,75415
xicheng,2,66.3,1,74963
chaoyang,1,48.39,0,52697
haidian,2,111,0,72073
fengtai,2,100,0,65000
fengtai,3,124.29,0,47068
fengtai,2,98.34,0,43726
fengtai,3,123,0,41057
fengtai,2,102.83,0,40845
fengtai,2,100.2,0,40420
fengtai,2,99.93,0,40029
fengtai,2,99.96,0,40017
fengtai,2,100.66,0,39738
fengtai,2,103.3,0,39691
fengtai,3,116,0,39656
fengtai,3,119.82,0,39643
fengtai,2,103,0,39321
fengtai,2,102.09,0,38888
fengtai,2,106.08,0,38651
fengtai,3,119.82,0,38391
fengtai,3,122,0,36476
fengtai,3,122,0,36066
fengtai,2,93.21,0,42914
fengtai,2,94.08,0,42518
fengtai,3,117.42,0,42157
fengtai,1,61.52,0,41125
fengtai,2,89.58,0,40188
fengtai,2,103,0,39806
fengtai,2,101.55,0,39390
fengtai,3,117,0,39317
fengtai,2,96.69,0,39301
fengtai,3,125,0,39200
fengtai,2,100,0,39000
fengtai,2,103,0,38835
fengtai,2,99.56,0,38671
fengtai,3,117,0,38462
fengtai,1,64,0,38438
fengtai,2,81.19,0,38183
fengtai,2,103.47,0,37499
fengtai,2,99,0,37374
fengtai,3,117,0,37180
fengtai,2,97.62,0,36878
fengtai,2,98.57,0,36827
fengtai,2,101,0,36634
fengtai,2,93,0,36560
fengtai,1,63.59,0,36170
fengtai,2,93.21,0,35941
fengtai,3,117,0,35898
fengtai,2,98.02,0,35707
fengtai,3,118,0,35594
fengtai,2,95,0,32632
fengtai,2,91.42,0,31175
fengtai,3,109,0,45872
fengtai,2,90.35,0,44273
fengtai,2,99,0,43435
fengtai,1,57,0,42983
fengtai,2,99,0,42425
fengtai,3,125,0,42240
fengtai,1,57,0,41755
fengtai,1,53,0,41510
fengtai,2,112,0,41072
fengtai,2,103,0,40777
fengtai,1,66.5,0,40602
fengtai,3,122,0,40164
fengtai,1,52.49,0,40008
fengtai,3,125,0,40000
fengtai,2,112.37,0,39869
fengtai,2,107.75,0,39722
fengtai,1,54.42,0,39508
fengtai,3,112,0,39197
fengtai,1,64.99,0,38468
fengtai,2,101,0,38119
fengtai,1,74.87,0,38066
fengtai,1,52.6,0,38023
fengtai,2,97,0,37629
fengtai,2,113.4,0,36156
chaoyang,2,72,0,39584
xicheng,3,70.7,0,100425
xicheng,1,47.9,1,104385
xicheng,2,74.2,1,103100
xicheng,3,91.2,1,95395
xicheng,2,71.8,1,86351
xicheng,2,58.7,1,98808
xicheng,3,71.1,1,97750
xicheng,2,56.3,1,95027
xicheng,2,58.7,1,93697
xicheng,2,56.3,1,92718
xicheng,3,85,1,97648
xicheng,2,67.5,1,96297
xicheng,3,79.8,1,93985
xicheng,2,59.7,1,93803
xicheng,2,54.5,1,90826
xicheng,1,61.3,1,89560
xicheng,3,89,1,89326
xicheng,2,66.44,1,87297
xicheng,1,51.7,1,96712
xicheng,2,63.3,1,92418
xicheng,2,63,1,92064
xicheng,2,63,1,90000
xicheng,2,63,1,87302
xicheng,1,46,1,76087
xicheng,3,109.1,1,93493
xicheng,2,97.4,1,90350
xicheng,2,51,0,105883
xicheng,3,86,0,98838
xicheng,1,57.45,0,92255
xicheng,2,61.8,0,88188
xicheng,5,140.1,0,84940
xicheng,3,152.2,1,78844
xicheng,4,140,0,78572
xicheng,5,185,0,76757
xicheng,2,88,0,117046
xicheng,1,53.3,0,112196
xicheng,1,65.4,0,107034
xicheng,1,65.4,1,105505
xicheng,3,116.7,0,102828
xicheng,3,117.6,0,101191
xicheng,3,116.7,0,100258
xicheng,3,117.6,0,98215
xicheng,2,84.4,0,94787
xicheng,2,84.3,0,92527
xicheng,2,81.56,0,109981
xicheng,3,131.06,0,106746
xicheng,2,101.38,0,101598
xicheng,2,101.38,0,98639
xicheng,3,63.8,1,97179
xicheng,1,43,1,91861
xicheng,3,83.3,0,82834
haidian,3,101.07,1,73217
haidian,5,127.69,1,72833
xicheng,3,84.6,0,112294
xicheng,1,43.8,0,109590
xicheng,2,52.2,0,109196
xicheng,2,71.5,0,107693
xicheng,3,68.3,0,104686
xicheng,4,133.5,0,101124
xicheng,4,165,0,100000
xicheng,2,69,0,100000
xicheng,2,59.7,0,100000
xicheng,2,53.3,1,94935
xicheng,3,66.6,1,90841
xicheng,2,51,1,72942
xicheng,2,71.9,0,108485
xicheng,2,71.9,0,98749
xicheng,2,76.3,0,112713
xicheng,2,105.5,0,112607
xicheng,2,76.3,0,111403
xicheng,2,76.3,0,110748
xicheng,1,66.4,1,109940
xicheng,1,66.5,1,109775
xicheng,2,105.5,0,109005
xicheng,3,165.2,0,130146
xicheng,2,99.9,0,129930
xicheng,3,118,1,127119
xicheng,1,68.91,0,109999
chaoyang,2,66.89,1,69817
fengtai,4,186.6,0,38050
xicheng,2,56.41,0,39887
xicheng,2,58.12,0,85169
xicheng,1,42.52,1,84667
xicheng,2,58.23,0,78139
fengtai,2,103.47,0,46874
fengtai,2,75.21,0,43878
fengtai,2,89.72,0,39011
fengtai,3,154,0,38832
fengtai,2,122,0,36886
fengtai,1,48,0,36459
fengtai,5,230.74,0,30338
dongcheng,2,89.69,1,75817
dongcheng,1,67.02,1,74904
dongcheng,1,88,1,66819
dongcheng,2,107,1,58879
dongcheng,1,7.8,1,164103
dongcheng,3,46.9,0,149254
xicheng,2,57,0,84211
xicheng,1,40,0,75000
xicheng,2,52.87,0,69038
xicheng,2,71,0,64789
haidian,1,39.5,0,88608
haidian,2,52,0,77885
haidian,2,51.7,0,77370
haidian,2,51.7,0,76403
haidian,2,54.19,0,75660
haidian,3,61.5,0,73171
haidian,2,97,0,71959
haidian,2,60.31,0,71299
haidian,3,60.31,0,71299
haidian,2,56,0,71250
haidian,4,69,0,70290
haidian,2,58.27,0,67788
haidian,2,67,0,65672
haidian,2,66.77,0,62903
xicheng,1,36.4,0,76924
xicheng,3,56.62,0,70647
xicheng,2,97,0,55464
xicheng,2,91.97,0,53279
dongcheng,2,51,0,50981
chaoyang,2,60.86,0,55373
chaoyang,2,62.2,0,54663
haidian,3,123.73,0,45907
dongcheng,3,170,0,88236
dongcheng,3,100.05,0,87957
dongcheng,2,74.5,0,106041
dongcheng,2,79.6,0,41458
haidian,3,59.1,0,50424
chaoyang,3,151,0,59603
chaoyang,2,96.33,0,59172
haidian,3,177.44,1,92990
haidian,2,134.9,1,92662
haidian,3,217.77,1,82657
haidian,3,175,1,80000
haidian,3,153.32,1,77616
haidian,6,294.01,1,76529
haidian,3,219.31,1,74780
chaoyang,4,314.24,0,66828
chaoyang,2,117.28,0,62245
chaoyang,3,188.64,0,53012
chaoyang,4,382.85,0,48322
chaoyang,4,187.16,0,71063
chaoyang,3,141.52,0,67129
chaoyang,5,253,0,55336
haidian,1,44.8,1,125001
haidian,1,45,1,123334
haidian,2,58,1,108621
haidian,2,58.7,1,107326
haidian,2,59.5,1,105883
haidian,2,60,1,105000
haidian,3,73.6,1,101903
haidian,2,62,1,101613
haidian,3,71,1,101409
haidian,3,74,1,101352
haidian,2,62,1,100807
haidian,2,62.4,1,100642
haidian,3,79,1,94937
haidian,3,79.8,1,92732
haidian,2,93.4,1,87795
haidian,3,123.7,1,77203
haidian,3,149,1,63759
haidian,4,177.12,1,62105
haidian,5,157.18,1,85889
haidian,4,197.86,1,73285
haidian,3,143,1,69931
haidian,4,197.86,1,59133
haidian,2,78.18,1,74188
haidian,3,121,1,69422
haidian,2,103.6,1,64672
haidian,2,104,1,62500
haidian,2,99,1,61617
haidian,3,130,1,60000
haidian,3,157,1,81529
haidian,4,164,1,79269
haidian,2,114,1,78948
haidian,2,114,1,77193
haidian,3,131,1,77100
haidian,2,114,1,76755
haidian,2,116,1,75432
haidian,3,126,1,69048
haidian,4,181,1,66299
haidian,3,156.15,1,64041
haidian,4,246.26,1,56039
haidian,5,258,1,54187
haidian,6,289,1,51212
haidian,3,147.29,1,67894
haidian,4,248.29,1,48331
chaoyang,1,78,0,46154
chaoyang,3,147.03,0,44209
chaoyang,2,79,0,44051
chaoyang,1,80.04,0,42479
chaoyang,1,79.43,0,40917
chaoyang,2,101,0,40100
chaoyang,2,109,0,39450
chaoyang,2,92.27,0,38475
chaoyang,2,122.56,0,36717
chaoyang,3,134.82,0,36197
chaoyang,3,138.69,0,36052
chaoyang,3,141.45,0,31814
chaoyang,2,91,0,40660
chaoyang,2,78.77,0,39102
chaoyang,1,75.34,0,38493
chaoyang,1,74.77,0,38117
chaoyang,1,74.79,0,38107
chaoyang,2,100.21,0,37921
chaoyang,2,106.66,0,37034
chaoyang,3,98.5,0,36143
xicheng,4,281.11,1,139803
xicheng,4,293,1,129693
xicheng,4,293.98,1,129261
xicheng,4,296,1,114865
fengtai,2,101.81,0,54023
fengtai,2,101.84,0,54007
fengtai,2,86.46,0,53204
fengtai,3,95.54,0,52335
fengtai,3,96,0,52084
fengtai,3,97,0,50928
fengtai,2,91,0,50880
fengtai,2,87.05,0,49972
fengtai,3,96.99,0,48975
fengtai,2,82,0,48171
fengtai,3,97,0,46392
fengtai,2,89.2,0,42601
chaoyang,4,197.71,1,75869
chaoyang,3,147.15,1,74754
chaoyang,2,109.56,1,72563
chaoyang,3,171.8,1,69849
chaoyang,2,104.23,1,68599
chaoyang,4,213,1,84508
haidian,3,108,1,61112
haidian,2,109,1,60551
haidian,2,93,0,60216
haidian,2,108,1,60186
haidian,2,94,0,58511
haidian,3,138.44,0,56704
haidian,3,132,1,55304
haidian,3,74.06,1,14178
dongcheng,3,152,1,78948
dongcheng,3,160,1,66875
dongcheng,2,129.48,1,65648
dongcheng,3,151,1,64901
dongcheng,2,68.9,1,79826
dongcheng,1,42.92,1,78985
dongcheng,2,84.3,1,78055
dongcheng,3,91.43,1,76562
dongcheng,1,46,1,76087
dongcheng,1,48.39,1,68196
dongcheng,1,68.03,1,65413
chaoyang,2,80,0,63750
chaoyang,2,110.16,0,63454
chaoyang,2,103.55,0,62772
chaoyang,4,202.09,0,59380
chaoyang,2,115.46,0,56297
chaoyang,1,56.52,0,51310
chaoyang,3,159,0,50315
haidian,2,54,0,83334
haidian,2,55.9,0,80501
chaoyang,1,39.8,0,42714
chaoyang,1,74.85,0,36741
chaoyang,2,66.7,0,35983
chaoyang,2,89.22,0,35306
chaoyang,2,102,0,32844
chaoyang,2,90,0,27556
haidian,1,62.65,1,79809
fengtai,5,212.54,0,56460
fengtai,3,130.71,0,53554
fengtai,2,83.52,0,51485
fengtai,2,104.97,0,48109
fengtai,2,104.28,0,47948
fengtai,2,83,0,47591
fengtai,3,127.06,0,45648
fengtai,2,104.97,0,41727
fengtai,2,101.8,0,38311
dongcheng,4,124.95,1,96039
chaoyang,2,70.08,1,71348
chaoyang,3,81.31,1,71332
chaoyang,3,79.84,1,68888
chaoyang,1,40.77,1,75546
chaoyang,2,72,1,72917
chaoyang,2,57.93,1,68186
chaoyang,2,57.29,1,66330
chaoyang,2,63.51,1,59046
chaoyang,1,39.89,1,75959
chaoyang,2,67.54,1,66628
chaoyang,2,75,1,64667
chaoyang,2,57,1,77193
chaoyang,1,45.3,1,75056
chaoyang,2,60.39,1,74185
chaoyang,2,60.42,1,71997
chaoyang,2,86.07,1,69944
chaoyang,2,67,1,69403
chaoyang,3,82.95,1,68717
chaoyang,2,95.07,1,66267
chaoyang,2,86.37,1,64838
chaoyang,3,86.5,1,64740
chaoyang,3,96.77,1,64070
chaoyang,3,94.27,1,62375
chaoyang,2,89.47,1,61474
chaoyang,3,97.63,1,61457
chaoyang,3,119.45,1,61114
chaoyang,2,89.47,1,60915
chaoyang,2,74.95,1,60708
chaoyang,1,59.95,1,60551
chaoyang,2,83.47,1,59902
chaoyang,1,64.4,1,56678
chaoyang,4,118.36,1,54918
fengtai,1,37.93,0,42974
fengtai,1,34.11,0,39578
fengtai,1,38,0,39474
fengtai,1,43.75,0,38858
fengtai,1,35,0,38572
fengtai,1,45,0,38000
fengtai,1,48.05,0,35380
fengtai,1,57,0,35088
fengtai,1,58.37,0,34265
fengtai,1,44,0,34091
chaoyang,1,45.72,1,59056
xicheng,2,47.4,1,122363
xicheng,2,47.7,1,112998
xicheng,2,66,1,110607
xicheng,2,58,1,106552
xicheng,2,47.7,1,105871
xicheng,2,50.6,1,103163
xicheng,2,58,1,102587
xicheng,2,58,1,98276
xicheng,2,58,1,93104
xicheng,2,50.6,1,92886
xicheng,2,66,1,92122
xicheng,2,66.1,1,87746
xicheng,2,83.4,1,111511
xicheng,2,82,1,100000
xicheng,2,95.5,1,99477
xicheng,3,116.7,1,98544
xicheng,2,56.4,1,97518
xicheng,2,82,1,96342
dongcheng,1,35.16,0,110069
dongcheng,1,34.6,0,89596
dongcheng,2,57.95,1,79379
xicheng,3,180.1,0,64964
xicheng,3,135.44,0,58255
xicheng,4,250,0,48000
dongcheng,2,112,0,46875
dongcheng,1,59.6,0,45303
dongcheng,1,64.08,0,45256
dongcheng,2,111.6,0,44624
dongcheng,2,81.62,0,44107
dongcheng,1,65,0,38154
dongcheng,1,64.82,0,35483
chaoyang,2,105.15,0,56111
